pit_duration,lap_number,driver_number,date,session_key,meeting_key
762.2,13.0,18,2023-06-02T12:13:16.247000+00:00,9095,1211
427.8,19.0,11,2023-06-02T12:13:47.074000+00:00,9095,1211
649.6,15.0,21,2023-06-02T12:13:50.949000+00:00,9095,1211
22.3,15.0,81,2023-06-02T12:17:24.445000+00:00,9095,1211
714.0,19.0,31,2023-06-02T12:18:09.913000+00:00,9095,1211
719.2,18.0,10,2023-06-02T12:18:33.444000+00:00,9095,1211
426.2,18.0,27,2023-06-02T12:18:51.600000+00:00,9095,1211
315.9,19.0,22,2023-06-02T12:18:54.272000+00:00,9095,1211
341.2,24.0,63,2023-06-02T12:19:07.397000+00:00,9095,1211
24.9,15.0,4,2023-06-02T12:19:17.850000+00:00,9095,1211
268.7,22.0,2,2023-06-02T12:21:20.441000+00:00,9095,1211
41.2,18.0,18,2023-06-02T12:21:26.207000+00:00,9095,1211
801.3,18.0,14,2023-06-02T12:21:40.738000+00:00,9095,1211
803.8,17.0,20,2023-06-02T12:23:01.221000+00:00,9095,1211
455.6,22.0,23,2023-06-02T12:23:11.736000+00:00,9095,1211
354.0,21.0,55,2023-06-02T12:23:33.626000+00:00,9095,1211
429.5,24.0,44,2023-06-02T12:23:35.657000+00:00,9095,1211
389.2,18.0,77,2023-06-02T12:23:42.314000+00:00,9095,1211
16.6,21.0,10,2023-06-02T12:23:54.001000+00:00,9095,1211
24.9,27.0,63,2023-06-02T12:24:19.438000+00:00,9095,1211
19.9,22.0,21,2023-06-02T12:24:50.859000+00:00,9095,1211
331.4,23.0,16,2023-06-02T12:25:08.031000+00:00,9095,1211
469.5,20.0,24,2023-06-02T12:25:39.561000+00:00,9095,1211
22.7,29.0,1,2023-06-02T12:28:37.699000+00:00,9095,1211
21.8,30.0,11,2023-06-02T12:29:31.417000+00:00,9095,1211
30.2,30.0,63,2023-06-02T12:29:36.635000+00:00,9095,1211
21.9,4.0,55,2023-06-02T15:06:59.931000+00:00,9096,1211
17.4,4.0,16,2023-06-02T15:07:15.384000+00:00,9096,1211
22.5,5.0,63,2023-06-02T15:08:13.196000+00:00,9096,1211
22.6,7.0,14,2023-06-02T15:08:47.820000+00:00,9096,1211
23.2,6.0,44,2023-06-02T15:09:27.070000+00:00,9096,1211
27.8,6.0,1,2023-06-02T15:09:34.320000+00:00,9096,1211
25.4,6.0,11,2023-06-02T15:09:59.163000+00:00,9096,1211
22.6,7.0,18,2023-06-02T15:10:20.491000+00:00,9096,1211
22.5,7.0,81,2023-06-02T15:10:55.569000+00:00,9096,1211
17.2,8.0,24,2023-06-02T15:11:43.959000+00:00,9096,1211
19.0,8.0,77,2023-06-02T15:11:50.490000+00:00,9096,1211
192.3,8.0,22,2023-06-02T15:14:49.129000+00:00,9096,1211
307.8,8.0,21,2023-06-02T15:15:18.269000+00:00,9096,1211
391.7,7.0,55,2023-06-02T15:19:00.735000+00:00,9096,1211
407.1,7.0,16,2023-06-02T15:19:14.469000+00:00,9096,1211
433.3,8.0,23,2023-06-02T15:19:50.657000+00:00,9096,1211
476.2,8.0,2,2023-06-02T15:19:59.422000+00:00,9096,1211
484.7,9.0,77,2023-06-02T15:21:50.171000+00:00,9096,1211
463.6,9.0,1,2023-06-02T15:22:07.311000+00:00,9096,1211
621.6,8.0,10,2023-06-02T15:22:23.483000+00:00,9096,1211
636.2,8.0,31,2023-06-02T15:22:28.889000+00:00,9096,1211
616.3,8.0,27,2023-06-02T15:22:54.576000+00:00,9096,1211
597.9,8.0,4,2023-06-02T15:23:10.842000+00:00,9096,1211
589.6,9.0,24,2023-06-02T15:23:13.623000+00:00,9096,1211
16.6,11.0,23,2023-06-02T15:24:54.122000+00:00,9096,1211
16.6,11.0,2,2023-06-02T15:25:09.934000+00:00,9096,1211
512.4,11.0,44,2023-06-02T15:25:25.668000+00:00,9096,1211
874.7,7.0,20,2023-06-02T15:25:31.496000+00:00,9096,1211
538.8,11.0,63,2023-06-02T15:26:26.340000+00:00,9096,1211
129.4,14.0,22,2023-06-02T15:26:39.527000+00:00,9096,1211
19.3,12.0,77,2023-06-02T15:27:06.042000+00:00,9096,1211
187.0,14.0,21,2023-06-02T15:27:08.433000+00:00,9096,1211
16.6,11.0,31,2023-06-02T15:28:06.870000+00:00,9096,1211
16.9,11.0,10,2023-06-02T15:28:10.870000+00:00,9096,1211
520.9,14.0,14,2023-06-02T15:28:22.744000+00:00,9096,1211
18.1,12.0,24,2023-06-02T15:28:39.713000+00:00,9096,1211
741.0,12.0,81,2023-06-02T15:30:47.399000+00:00,9096,1211
568.3,14.0,18,2023-06-02T15:30:54.477000+00:00,9096,1211
691.4,12.0,11,2023-06-02T15:30:57.274000+00:00,9096,1211
30.8,14.0,44,2023-06-02T15:31:08.086000+00:00,9096,1211
450.8,10.0,55,2023-06-02T15:31:12.899000+00:00,9096,1211
467.4,10.0,16,2023-06-02T15:31:47.476000+00:00,9096,1211
343.6,12.0,1,2023-06-02T15:32:18.617000+00:00,9096,1211
351.6,11.0,27,2023-06-02T15:33:46.756000+00:00,9096,1211
357.2,14.0,23,2023-06-02T15:35:31.583000+00:00,9096,1211
367.3,14.0,2,2023-06-02T15:36:01.364000+00:00,9096,1211
442.9,14.0,63,2023-06-02T15:38:11.222000+00:00,9096,1211
368.3,15.0,77,2023-06-02T15:38:16.394000+00:00,9096,1211
372.5,14.0,4,2023-06-02T15:39:29.268000+00:00,9096,1211
409.5,14.0,31,2023-06-02T15:39:56.705000+00:00,9096,1211
487.7,14.0,10,2023-06-02T15:41:09.329000+00:00,9096,1211
358.1,15.0,81,2023-06-02T15:41:14.126000+00:00,9096,1211
358.9,15.0,11,2023-06-02T15:41:22.001000+00:00,9096,1211
504.5,15.0,24,2023-06-02T15:41:49.141000+00:00,9096,1211
327.1,20.0,22,2023-06-02T15:42:12.563000+00:00,9096,1211
410.5,17.0,44,2023-06-02T15:42:22.516000+00:00,9096,1211
433.8,20.0,21,2023-06-02T15:43:11.516000+00:00,9096,1211
31.9,19.0,23,2023-06-02T15:43:14.078000+00:00,9096,1211
22.1,18.0,16,2023-06-02T15:43:25.640000+00:00,9096,1211
22.1,18.0,4,2023-06-02T15:45:34.139000+00:00,9096,1211
546.7,19.0,14,2023-06-02T15:45:37.483000+00:00,9096,1211
390.9,20.0,18,2023-06-02T15:47:09.232000+00:00,9096,1211
679.7,13.0,20,2023-06-02T15:47:23.669000+00:00,9096,1211
22.3,23.0,1,2023-06-02T15:47:50.091000+00:00,9096,1211
22.7,22.0,77,2023-06-02T15:48:19.637000+00:00,9096,1211
23.2,23.0,2,2023-06-02T15:48:54.340000+00:00,9096,1211
22.1,23.0,55,2023-06-02T15:49:26.183000+00:00,9096,1211
24.2,21.0,24,2023-06-02T15:50:45.354000+00:00,9096,1211
51.2,22.0,14,2023-06-02T15:50:48.682000+00:00,9096,1211
22.6,24.0,44,2023-06-02T15:52:35.181000+00:00,9096,1211
33.8,28.0,23,2023-06-02T15:56:28.850000+00:00,9096,1211
23.9,28.0,27,2023-06-02T15:57:26.396000+00:00,9096,1211
22.9,30.0,21,2023-06-02T15:57:29.678000+00:00,9096,1211
22.9,27.0,81,2023-06-02T15:58:09.615000+00:00,9096,1211
22.0,28.0,11,2023-06-02T15:59:39.286000+00:00,9096,1211
27.7,2.0,21,2023-06-03T10:32:20.636000+00:00,9097,1211
27.4,2.0,22,2023-06-03T10:32:29.183000+00:00,9097,1211
22.8,3.0,55,2023-06-03T10:34:22.134000+00:00,9097,1211
22.2,3.0,16,2023-06-03T10:34:53.961000+00:00,9097,1211
23.6,4.0,2,2023-06-03T10:35:13.024000+00:00,9097,1211
25.0,4.0,23,2023-06-03T10:35:26.242000+00:00,9097,1211
24.0,4.0,31,2023-06-03T10:36:07.960000+00:00,9097,1211
25.1,4.0,10,2023-06-03T10:36:20.647000+00:00,9097,1211
2048.8,6.0,16,2023-06-03T11:08:40.581000+00:00,9097,1211
2092.2,6.0,55,2023-06-03T11:08:51.503000+00:00,9097,1211
2189.8,6.0,31,2023-06-03T11:12:13.781000+00:00,9097,1211
573.1,7.0,4,2023-06-03T11:12:18.156000+00:00,9097,1211
2084.5,6.0,27,2023-06-03T11:13:11.858000+00:00,9097,1211
2298.9,6.0,10,2023-06-03T11:14:14.403000+00:00,9097,1211
2363.7,6.0,23,2023-06-03T11:14:24.966000+00:00,9097,1211
2553.6,7.0,21,2023-06-03T11:14:26.450000+00:00,9097,1211
2599.0,7.0,22,2023-06-03T11:15:20.777000+00:00,9097,1211
18.3,9.0,20,2023-06-03T11:17:13.025000+00:00,9097,1211
17.6,9.0,27,2023-06-03T11:18:04.243000+00:00,9097,1211
18.6,12.0,55,2023-06-03T11:18:40.258000+00:00,9097,1211
18.3,8.0,1,2023-06-03T11:19:50.147000+00:00,9097,1211
269.1,10.0,16,2023-06-03T11:20:01.319000+00:00,9097,1211
33.5,12.0,4,2023-06-03T11:21:14.287000+00:00,9097,1211
130.1,14.0,55,2023-06-03T11:24:25.346000+00:00,9097,1211
117.3,12.0,21,2023-06-03T11:24:28.721000+00:00,9097,1211
30.8,12.0,23,2023-06-03T11:24:49.673000+00:00,9097,1211
24.6,13.0,16,2023-06-03T11:24:58.548000+00:00,9097,1211
34.3,9.0,14,2023-06-03T11:25:34.485000+00:00,9097,1211
301.8,10.0,18,2023-06-03T11:25:55.485000+00:00,9097,1211
134.8,12.0,22,2023-06-03T11:26:00.656000+00:00,9097,1211
24.5,11.0,24,2023-06-03T11:26:20.844000+00:00,9097,1211
24.4,11.0,77,2023-06-03T11:26:32.984000+00:00,9097,1211
185.6,12.0,63,2023-06-03T11:26:35.625000+00:00,9097,1211
130.3,11.0,1,2023-06-03T11:27:01.483000+00:00,9097,1211
198.3,13.0,81,2023-06-03T11:27:05.968000+00:00,9097,1211
266.8,11.0,11,2023-06-03T11:27:16.874000+00:00,9097,1211
573.1,10.0,20,2023-06-03T11:28:47.903000+00:00,9097,1211
314.4,13.0,31,2023-06-03T11:28:54.466000+00:00,9097,1211
16.5,12.0,1,2023-06-03T11:28:56.872000+00:00,9097,1211
309.3,12.0,10,2023-06-03T11:29:15.419000+00:00,9097,1211
569.8,10.0,27,2023-06-03T11:29:17.231000+00:00,9097,1211
24.6,3.0,22,2023-06-03T14:03:31.925000+00:00,9098,1211
568.0,4.0,22,2023-06-03T14:12:35.649000+00:00,9098,1211
565.1,3.0,21,2023-06-03T14:12:38.915000+00:00,9098,1211
25.7,5.0,21,2023-06-03T14:16:30.567000+00:00,9098,1211
196.5,7.0,18,2023-06-03T14:20:42.406000+00:00,9098,1211
118.9,8.0,11,2023-06-03T14:22:14.639000+00:00,9098,1211
171.1,6.0,23,2023-06-03T14:22:39.873000+00:00,9098,1211
209.8,4.0,2,2023-06-03T14:22:42.186000+00:00,9098,1211
305.7,7.0,10,2023-06-03T14:22:53.170000+00:00,9098,1211
313.0,7.0,14,2023-06-03T14:22:55.482000+00:00,9098,1211
328.4,7.0,20,2023-06-03T14:22:58.029000+00:00,9098,1211
311.7,7.0,27,2023-06-03T14:23:01.341000+00:00,9098,1211
107.4,8.0,16,2023-06-03T14:23:04.326000+00:00,9098,1211
365.7,7.0,31,2023-06-03T14:23:07.294000+00:00,9098,1211
182.0,9.0,22,2023-06-03T14:23:12.997000+00:00,9098,1211
147.8,8.0,21,2023-06-03T14:23:15.872000+00:00,9098,1211
293.8,7.0,81,2023-06-03T14:23:28.372000+00:00,9098,1211
183.5,8.0,4,2023-06-03T14:23:31.716000+00:00,9098,1211
100.5,8.0,55,2023-06-03T14:23:34.153000+00:00,9098,1211
232.0,8.0,77,2023-06-03T14:23:35.919000+00:00,9098,1211
227.0,8.0,24,2023-06-03T14:23:42.059000+00:00,9098,1211
108.3,9.0,63,2023-06-03T14:24:02.622000+00:00,9098,1211
91.9,9.0,44,2023-06-03T14:24:10.512000+00:00,9098,1211
574.6,10.0,1,2023-06-03T14:34:03.236000+00:00,9098,1211
452.6,11.0,11,2023-06-03T14:34:08.767000+00:00,9098,1211
379.0,11.0,55,2023-06-03T14:34:55.438000+00:00,9098,1211
480.7,12.0,22,2023-06-03T14:35:52.312000+00:00,9098,1211
542.7,12.0,63,2023-06-03T14:37:28.466000+00:00,9098,1211
568.6,12.0,18,2023-06-03T14:37:31.154000+00:00,9098,1211
541.9,12.0,44,2023-06-03T14:37:32.138000+00:00,9098,1211
568.0,11.0,21,2023-06-03T14:37:34.935000+00:00,9098,1211
568.1,10.0,31,2023-06-03T14:37:37.435000+00:00,9098,1211
617.8,10.0,14,2023-06-03T14:37:39.826000+00:00,9098,1211
527.1,11.0,24,2023-06-03T14:37:42.232000+00:00,9098,1211
576.8,11.0,4,2023-06-03T14:37:57.091000+00:00,9098,1211
633.9,10.0,27,2023-06-03T14:38:06.685000+00:00,9098,1211
681.2,9.0,81,2023-06-03T14:38:11.966000+00:00,9098,1211
647.4,10.0,10,2023-06-03T14:38:16.731000+00:00,9098,1211
377.0,14.0,11,2023-06-03T14:44:54.505000+00:00,9098,1211
190.9,16.0,22,2023-06-03T14:44:57.552000+00:00,9098,1211
153.7,13.0,27,2023-06-03T14:44:58.396000+00:00,9098,1211
202.5,15.0,63,2023-06-03T14:45:04.536000+00:00,9098,1211
366.8,13.0,1,2023-06-03T14:45:09.302000+00:00,9098,1211
362.7,14.0,55,2023-06-03T14:45:18.505000+00:00,9098,1211
167.1,13.0,10,2023-06-03T14:45:28.208000+00:00,9098,1211
216.7,15.0,18,2023-06-03T14:45:37.708000+00:00,9098,1211
203.1,13.0,31,2023-06-03T14:45:40.708000+00:00,9098,1211
213.8,14.0,4,2023-06-03T14:45:57.598000+00:00,9098,1211
219.8,14.0,24,2023-06-03T14:46:01.114000+00:00,9098,1211
238.1,13.0,14,2023-06-03T14:46:13.035000+00:00,9098,1211
227.7,12.0,81,2023-06-03T14:46:19.020000+00:00,9098,1211
257.6,14.0,21,2023-06-03T14:46:22.426000+00:00,9098,1211
198.9,16.0,44,2023-06-03T14:46:55.331000+00:00,9098,1211
404.2,15.0,81,2023-06-03T14:57:35.679000+00:00,9098,1211
451.9,16.0,31,2023-06-03T14:57:49.195000+00:00,9098,1211
464.0,16.0,10,2023-06-03T14:57:55.476000+00:00,9098,1211
499.3,16.0,1,2023-06-03T14:58:05.726000+00:00,9098,1211
475.1,18.0,18,2023-06-03T14:58:08.601000+00:00,9098,1211
502.5,17.0,55,2023-06-03T14:58:27.194000+00:00,9098,1211
486.0,17.0,4,2023-06-03T14:58:34.459000+00:00,9098,1211
542.1,18.0,44,2023-06-03T14:59:03.818000+00:00,9098,1211
770.8,16.0,27,2023-06-03T15:02:20.268000+00:00,9098,1211
910.7,16.0,14,2023-06-03T15:05:59.092000+00:00,9098,1211
198.1,20.0,55,2023-06-03T15:06:03.545000+00:00,9098,1211
218.2,21.0,18,2023-06-03T15:06:05.420000+00:00,9098,1211
228.9,19.0,31,2023-06-03T15:06:08.654000+00:00,9098,1211
202.2,20.0,4,2023-06-03T15:06:13.311000+00:00,9098,1211
262.3,18.0,81,2023-06-03T15:06:16.639000+00:00,9098,1211
247.8,19.0,10,2023-06-03T15:06:31.857000+00:00,9098,1211
271.0,19.0,1,2023-06-03T15:06:56.810000+00:00,9098,1211
237.4,21.0,44,2023-06-03T15:07:00.591000+00:00,9098,1211
37.7,1.0,4,2023-06-04T13:05:22.607000+00:00,9102,1211
23.6,5.0,77,2023-06-04T13:10:42.773000+00:00,9102,1211
22.2,8.0,27,2023-06-04T13:14:44.785000+00:00,9102,1211
23.4,9.0,24,2023-06-04T13:16:02.690000+00:00,9102,1211
22.5,9.0,21,2023-06-04T13:16:07.674000+00:00,9102,1211
22.1,10.0,22,2023-06-04T13:17:23.938000+00:00,9102,1211
22.1,10.0,20,2023-06-04T13:17:29.391000+00:00,9102,1211
22.1,13.0,31,2023-06-04T13:21:24.402000+00:00,9102,1211
22.3,14.0,18,2023-06-04T13:22:41.917000+00:00,9102,1211
22.3,15.0,55,2023-06-04T13:23:56.212000+00:00,9102,1211
21.7,16.0,16,2023-06-04T13:25:39.726000+00:00,9102,1211
23.3,16.0,23,2023-06-04T13:25:48.070000+00:00,9102,1211
22.3,17.0,81,2023-06-04T13:26:55.740000+00:00,9102,1211
22.5,17.0,2,2023-06-04T13:27:13.177000+00:00,9102,1211
22.5,19.0,14,2023-06-04T13:29:32.284000+00:00,9102,1211
23.3,19.0,10,2023-06-04T13:29:42.394000+00:00,9102,1211
22.8,22.0,4,2023-06-04T13:34:13.936000+00:00,9102,1211
22.5,24.0,44,2023-06-04T13:36:00.934000+00:00,9102,1211
24.8,24.0,20,2023-06-04T13:36:51.636000+00:00,9102,1211
22.2,25.0,63,2023-06-04T13:37:30.510000+00:00,9102,1211
22.2,26.0,1,2023-06-04T13:38:29.056000+00:00,9102,1211
23.2,26.0,27,2023-06-04T13:39:27.836000+00:00,9102,1211
21.7,27.0,11,2023-06-04T13:40:19.241000+00:00,9102,1211
23.3,34.0,18,2023-06-04T13:49:58.247000+00:00,9102,1211
22.0,34.0,22,2023-06-04T13:50:01.059000+00:00,9102,1211
24.1,35.0,31,2023-06-04T13:51:21.730000+00:00,9102,1211
22.8,36.0,24,2023-06-04T13:52:48.775000+00:00,9102,1211
23.8,36.0,2,2023-06-04T13:53:18.056000+00:00,9102,1211
23.4,37.0,23,2023-06-04T13:54:36.804000+00:00,9102,1211
21.9,38.0,21,2023-06-04T13:55:39.834000+00:00,9102,1211
22.8,39.0,81,2023-06-04T13:56:52.146000+00:00,9102,1211
23.6,39.0,10,2023-06-04T13:56:54.067000+00:00,9102,1211
24.0,39.0,77,2023-06-04T13:57:22.504000+00:00,9102,1211
22.3,41.0,55,2023-06-04T13:59:09.768000+00:00,9102,1211
23.0,41.0,16,2023-06-04T13:59:36.752000+00:00,9102,1211
22.2,42.0,20,2023-06-04T14:01:22.406000+00:00,9102,1211
24.4,43.0,27,2023-06-04T14:02:29.968000+00:00,9102,1211
22.8,44.0,14,2023-06-04T14:03:24.420000+00:00,9102,1211
22.0,45.0,63,2023-06-04T14:04:20.497000+00:00,9102,1211
22.7,50.0,44,2023-06-04T14:10:45.927000+00:00,9102,1211
21.5,50.0,11,2023-06-04T14:11:04.287000+00:00,9102,1211
22.0,50.0,4,2023-06-04T14:12:02.129000+00:00,9102,1211
22.3,52.0,1,2023-06-04T14:13:07.441000+00:00,9102,1211
24.7,8.0,55,2023-06-16T20:41:58.298000+00:00,9104,1212
22.1,8.0,11,2023-06-16T20:43:05.609000+00:00,9104,1212
22.1,10.0,77,2023-06-16T20:43:41.172000+00:00,9104,1212
329.4,6.0,16,2023-06-16T20:44:28.890000+00:00,9104,1212
533.8,7.0,18,2023-06-16T20:48:18.512000+00:00,9104,1212
365.9,10.0,22,2023-06-16T20:49:55.917000+00:00,9104,1212
349.0,10.0,21,2023-06-16T20:50:05.745000+00:00,9104,1212
318.8,11.0,77,2023-06-16T20:50:31.057000+00:00,9104,1212
395.3,10.0,2,2023-06-16T20:51:07.057000+00:00,9104,1212
582.5,9.0,14,2023-06-16T20:51:20.854000+00:00,9104,1212
588.1,9.0,20,2023-06-16T20:52:49.212000+00:00,9104,1212
384.5,12.0,24,2023-06-16T20:53:04.384000+00:00,9104,1212
534.2,10.0,1,2023-06-16T20:55:03.601000+00:00,9104,1212
420.7,12.0,81,2023-06-16T20:55:09.867000+00:00,9104,1212
664.1,10.0,27,2023-06-16T20:55:56.241000+00:00,9104,1212
756.5,10.0,4,2023-06-16T20:57:43.506000+00:00,9104,1212
1348.2,9.0,11,2023-06-16T21:07:03.796000+00:00,9104,1212
1260.1,13.0,1,2023-06-16T21:07:09.546000+00:00,9104,1212
1377.2,16.0,21,2023-06-16T21:07:13.999000+00:00,9104,1212
626.4,13.0,18,2023-06-16T21:07:23.843000+00:00,9104,1212
1374.9,15.0,2,2023-06-16T21:07:26.702000+00:00,9104,1212
1055.7,14.0,10,2023-06-16T21:07:28.155000+00:00,9104,1212
856.1,18.0,63,2023-06-16T21:07:37.655000+00:00,9104,1212
1435.0,16.0,22,2023-06-16T21:07:45.046000+00:00,9104,1212
955.2,17.0,44,2023-06-16T21:07:52.452000+00:00,9104,1212
1366.9,11.0,4,2023-06-16T21:07:53.921000+00:00,9104,1212
991.6,15.0,31,2023-06-16T21:08:02.217000+00:00,9104,1212
1374.7,17.0,77,2023-06-16T21:08:06.983000+00:00,9104,1212
1290.8,16.0,24,2023-06-16T21:08:10.780000+00:00,9104,1212
995.0,14.0,55,2023-06-16T21:08:13.311000+00:00,9104,1212
1595.6,15.0,14,2023-06-16T21:08:14.108000+00:00,9104,1212
791.4,13.0,16,2023-06-16T21:08:20.264000+00:00,9104,1212
1060.1,11.0,23,2023-06-16T21:08:23.905000+00:00,9104,1212
1287.1,15.0,81,2023-06-16T21:09:36.294000+00:00,9104,1212
25.9,11.0,11,2023-06-16T21:10:23.419000+00:00,9104,1212
1837.1,19.0,24,2023-06-16T21:17:16.914000+00:00,9104,1212
1987.2,20.0,21,2023-06-16T21:17:23.945000+00:00,9104,1212
2064.2,13.0,20,2023-06-16T21:17:25.227000+00:00,9104,1212
1552.3,20.0,44,2023-06-16T21:17:49.570000+00:00,9104,1212
2045.4,20.0,22,2023-06-16T21:17:55.476000+00:00,9104,1212
1669.3,14.0,23,2023-06-16T21:18:33.366000+00:00,9104,1212
368.9,21.0,63,2023-06-16T21:18:33.570000+00:00,9104,1212
1832.0,17.0,81,2023-06-16T21:18:41.105000+00:00,9104,1212
2077.3,19.0,2,2023-06-16T21:19:09.350000+00:00,9104,1212
614.2,13.0,11,2023-06-16T21:20:11.678000+00:00,9104,1212
2050.5,17.0,1,2023-06-16T21:20:20.256000+00:00,9104,1212
1440.1,17.0,18,2023-06-16T21:20:57.521000+00:00,9104,1212
2362.8,18.0,14,2023-06-16T21:21:01.146000+00:00,9104,1212
2164.6,14.0,4,2023-06-16T21:21:11.552000+00:00,9104,1212
2165.0,20.0,77,2023-06-16T21:21:17.365000+00:00,9104,1212
25.4,16.0,23,2023-06-16T21:21:56.114000+00:00,9104,1212
1612.0,16.0,16,2023-06-16T21:22:00.942000+00:00,9104,1212
26.4,23.0,21,2023-06-16T21:22:01.833000+00:00,9104,1212
1971.8,18.0,10,2023-06-16T21:22:44.285000+00:00,9104,1212
24.5,21.0,77,2023-06-16T21:23:14.066000+00:00,9104,1212
1902.5,17.0,55,2023-06-16T21:23:21.098000+00:00,9104,1212
230.9,16.0,20,2023-06-16T21:25:33.377000+00:00,9104,1212
23.7,25.0,22,2023-06-16T21:25:56.846000+00:00,9104,1212
257.8,23.0,44,2023-06-16T21:26:18.611000+00:00,9104,1212
295.6,24.0,63,2023-06-16T21:27:28.970000+00:00,9104,1212
319.6,20.0,81,2023-06-16T21:28:13.157000+00:00,9104,1212
38.3,28.0,21,2023-06-16T21:29:49.577000+00:00,9104,1212
388.8,16.0,11,2023-06-16T21:30:38.139000+00:00,9104,1212
18.3,27.0,63,2023-06-16T21:32:33.747000+00:00,9104,1212
29.1,32.0,77,2023-06-16T21:38:11.494000+00:00,9104,1212
366.2,30.0,24,2023-06-16T21:39:27.462000+00:00,9104,1212
356.0,25.0,18,2023-06-16T21:39:46.368000+00:00,9104,1212
35.2,31.0,10,2023-06-16T21:40:36.648000+00:00,9104,1212
34.1,30.0,16,2023-06-16T21:41:10.445000+00:00,9104,1212
166.6,35.0,21,2023-06-16T21:41:50.772000+00:00,9104,1212
190.2,35.0,22,2023-06-16T21:41:59.382000+00:00,9104,1212
24.1,31.0,55,2023-06-16T21:42:23.928000+00:00,9104,1212
323.5,29.0,14,2023-06-16T21:42:53.522000+00:00,9104,1212
25.2,31.0,4,2023-06-16T21:44:05.490000+00:00,9104,1212
34.9,33.0,16,2023-06-16T21:45:43.442000+00:00,9104,1212
26.9,32.0,4,2023-06-16T21:45:48.535000+00:00,9104,1212
27.0,33.0,81,2023-06-16T21:45:55.582000+00:00,9104,1212
60.0,32.0,20,2023-06-16T21:47:59.065000+00:00,9104,1212
27.3,29.0,11,2023-06-16T21:48:21.284000+00:00,9104,1212
389.2,34.0,1,2023-06-16T21:49:25.955000+00:00,9104,1212
666.3,31.0,63,2023-06-16T21:49:47.986000+00:00,9104,1212
707.4,30.0,44,2023-06-16T21:49:55.689000+00:00,9104,1212
26.6,37.0,16,2023-06-16T21:51:15.594000+00:00,9104,1212
26.7,39.0,10,2023-06-16T21:51:21.953000+00:00,9104,1212
23.6,37.0,81,2023-06-16T21:51:29.719000+00:00,9104,1212
24.7,38.0,55,2023-06-16T21:51:50.969000+00:00,9104,1212
402.6,38.0,21,2023-06-16T21:52:40.062000+00:00,9104,1212
31.1,37.0,4,2023-06-16T21:52:48.499000+00:00,9104,1212
38.3,43.0,22,2023-06-16T21:53:27.468000+00:00,9104,1212
26.8,36.0,20,2023-06-16T21:53:45.796000+00:00,9104,1212
25.2,38.0,81,2023-06-16T21:53:54.421000+00:00,9104,1212
641.1,31.0,18,2023-06-16T21:58:40.870000+00:00,9104,1212
225.4,38.0,14,2023-06-16T21:58:45.839000+00:00,9104,1212
616.3,37.0,24,2023-06-16T21:59:16.136000+00:00,9104,1212
627.0,40.0,77,2023-06-16T21:59:21.011000+00:00,9104,1212
352.9,39.0,55,2023-06-16T21:59:23.104000+00:00,9104,1212
376.1,38.0,16,2023-06-16T21:59:31.573000+00:00,9104,1212
158.8,40.0,4,2023-06-16T21:59:56.682000+00:00,9104,1212
30.3,4.0,14,2023-06-17T16:37:36.122000+00:00,9105,1212
27.7,4.0,18,2023-06-17T16:38:14.715000+00:00,9105,1212
25.4,4.0,77,2023-06-17T16:39:33.698000+00:00,9105,1212
28.9,5.0,21,2023-06-17T16:39:57.760000+00:00,9105,1212
25.6,4.0,24,2023-06-17T16:40:21.134000+00:00,9105,1212
26.4,5.0,81,2023-06-17T16:41:31.914000+00:00,9105,1212
26.9,8.0,27,2023-06-17T16:42:23.054000+00:00,9105,1212
304.0,4.0,63,2023-06-17T16:42:29.288000+00:00,9105,1212
32.6,6.0,22,2023-06-17T16:42:41.507000+00:00,9105,1212
31.4,8.0,20,2023-06-17T16:42:43.194000+00:00,9105,1212
25.1,4.0,4,2023-06-17T16:43:23.444000+00:00,9105,1212
26.6,6.0,11,2023-06-17T16:44:31.817000+00:00,9105,1212
32.6,5.0,1,2023-06-17T16:44:45.114000+00:00,9105,1212
28.3,8.0,23,2023-06-17T16:44:55.051000+00:00,9105,1212
27.7,10.0,2,2023-06-17T16:47:04.487000+00:00,9105,1212
25.8,7.0,10,2023-06-17T16:47:31.783000+00:00,9105,1212
432.6,5.0,44,2023-06-17T16:48:20.313000+00:00,9105,1212
264.9,8.0,63,2023-06-17T16:53:00.965000+00:00,9105,1212
598.8,7.0,31,2023-06-17T16:53:24.792000+00:00,9105,1212
428.5,8.0,10,2023-06-17T16:56:38.383000+00:00,9105,1212
147.5,9.0,44,2023-06-17T16:56:47.023000+00:00,9105,1212
32.0,16.0,23,2023-06-17T16:57:49.241000+00:00,9105,1212
312.1,14.0,21,2023-06-17T16:59:04.239000+00:00,9105,1212
1052.4,10.0,10,2023-06-17T17:07:02.574000+00:00,9105,1212
1110.3,13.0,63,2023-06-17T17:07:06.465000+00:00,9105,1212
766.7,11.0,44,2023-06-17T17:07:06.559000+00:00,9105,1212
743.6,14.0,77,2023-06-17T17:07:22.215000+00:00,9105,1212
651.5,15.0,22,2023-06-17T17:07:29.090000+00:00,9105,1212
821.7,15.0,21,2023-06-17T17:07:33.886000+00:00,9105,1212
710.5,14.0,24,2023-06-17T17:07:39.855000+00:00,9105,1212
563.6,16.0,81,2023-06-17T17:07:41.371000+00:00,9105,1212
973.7,14.0,27,2023-06-17T17:07:41.855000+00:00,9105,1212
958.6,14.0,20,2023-06-17T17:07:44.933000+00:00,9105,1212
