meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1140,9222,2,81.0,2,2,HARD,1.0
1140,9222,2,34.0,2,2,UNKNOWN,0.0
1140,9222,2,27.0,2,8,TEST_UNKNOWN,1.0
1140,9222,3,81.0,3,3,HARD,2.0
1140,9222,3,34.0,3,3,MEDIUM,0.0
1140,9222,2,2.0,3,3,SOFT,12.0
1140,9222,2,24.0,3,4,MEDIUM,2.0
1140,9222,2,23.0,3,4,SOFT,2.0
1140,9222,2,14.0,3,7,MEDIUM,0.0
1140,9222,2,10.0,3,12,MEDIUM,0.0
1140,9222,2,22.0,4,4,SOFT,3.0
1140,9222,4,81.0,4,4,HARD,3.0
1140,9222,3,2.0,4,4,SOFT,0.0
1140,9222,4,34.0,4,7,MEDIUM,2.0
1140,9222,2,44.0,4,8,MEDIUM,0.0
1140,9222,2,1.0,4,9,MEDIUM,3.0
1140,9222,5,81.0,5,5,HARD,4.0
1140,9222,4,2.0,5,5,SOFT,14.0
1140,9222,2,4.0,5,5,MEDIUM,9.0
1140,9222,3,23.0,5,6,UNKNOWN,0.0
1140,9222,3,24.0,5,7,MEDIUM,0.0
1140,9222,2,31.0,5,7,HARD,11.0
1140,9222,2,55.0,5,8,MEDIUM,4.0
1140,9222,3,22.0,5,9,SOFT,4.0
1140,9222,6,81.0,6,6,HARD,5.0
1140,9222,2,16.0,6,8,TEST_UNKNOWN,0.0
1140,9222,5,2.0,6,10,MEDIUM,15.0
1140,9222,3,4.0,6,15,HARD,0.0
1140,9222,4,23.0,7,8,SOFT,0.0
1140,9222,7,81.0,7,8,HARD,0.0
1140,9222,2,21.0,7,9,MEDIUM,0.0
1140,9222,2,63.0,7,11,HARD,6.0
1140,9222,3,31.0,8,8,HARD,14.0
1140,9222,5,34.0,8,11,MEDIUM,1.0
1140,9222,4,24.0,8,12,MEDIUM,3.0
1140,9222,3,14.0,8,12,UNKNOWN,0.0
1140,9222,2,20.0,8,14,MEDIUM,0.0
1140,9222,5,23.0,9,9,SOFT,0.0
1140,9222,8,81.0,9,10,HARD,8.0
1140,9222,3,55.0,9,11,TEST_UNKNOWN,0.0
1140,9222,3,44.0,9,11,MEDIUM,0.0
1140,9222,4,31.0,9,12,HARD,15.0
1140,9222,3,27.0,9,13,TEST_UNKNOWN,0.0
1140,9222,3,16.0,9,17,TEST_UNKNOWN,3.0
1140,9222,6,23.0,10,10,SOFT,9.0
1140,9222,2,77.0,10,10,MEDIUM,17.0
1140,9222,4,22.0,10,12,SOFT,9.0
1140,9222,3,1.0,10,18,MEDIUM,0.0
1140,9222,3,21.0,10,18,MEDIUM,3.0
1140,9222,7,23.0,11,15,SOFT,0.0
1140,9222,9,81.0,11,15,HARD,10.0
1140,9222,6,2.0,11,17,MEDIUM,0.0
1140,9222,3,77.0,11,20,MEDIUM,0.0
1140,9222,4,44.0,12,14,MEDIUM,0.0
1140,9222,3,63.0,12,16,HARD,11.0
1140,9222,6,34.0,12,16,MEDIUM,6.0
1140,9222,4,55.0,12,19,TEST_UNKNOWN,3.0
1140,9222,3,10.0,13,13,MEDIUM,0.0
1140,9222,5,24.0,13,13,MEDIUM,8.0
1140,9222,5,22.0,13,15,SOFT,12.0
1140,9222,5,31.0,13,15,HARD,19.0
1140,9222,4,14.0,13,28,MEDIUM,5.0
1140,9222,4,27.0,14,16,TEST_UNKNOWN,5.0
1140,9222,6,24.0,14,20,MEDIUM,0.0
1140,9222,4,10.0,14,21,MEDIUM,0.0
1140,9222,5,44.0,15,17,MEDIUM,0.0
1140,9222,3,20.0,15,21,MEDIUM,0.0
1140,9222,6,22.0,16,18,SOFT,15.0
1140,9222,6,31.0,16,19,MEDIUM,11.0
1140,9222,8,23.0,16,22,MEDIUM,0.0
1140,9222,10,81.0,16,25,TEST_UNKNOWN,0.0
1140,9222,4,4.0,16,25,HARD,0.0
1140,9222,5,27.0,17,19,TEST_UNKNOWN,8.0
1140,9222,7,34.0,17,20,MEDIUM,5.0
1140,9222,4,63.0,17,21,HARD,16.0
1140,9222,4,16.0,18,20,MEDIUM,0.0
1140,9222,6,44.0,18,20,MEDIUM,3.0
1140,9222,7,2.0,18,24,UNKNOWN,0.0
1140,9222,7,22.0,19,21,SOFT,18.0
1140,9222,4,1.0,19,24,MEDIUM,0.0
1140,9222,4,21.0,19,31,MEDIUM,0.0
1140,9222,5,55.0,20,22,MEDIUM,0.0
1140,9222,7,31.0,20,23,HARD,22.0
1140,9222,6,27.0,20,26,MEDIUM,0.0
1140,9222,7,24.0,21,21,MEDIUM,0.0
1140,9222,4,77.0,21,21,MEDIUM,10.0
1140,9222,7,44.0,21,23,MEDIUM,0.0
1140,9222,8,34.0,21,24,MEDIUM,11.0
1140,9222,5,16.0,21,29,MEDIUM,0.0
1140,9222,5,10.0,22,22,MEDIUM,8.0
1140,9222,5,63.0,22,24,MEDIUM,0.0
1140,9222,8,22.0,22,24,TEST_UNKNOWN,0.0
1140,9222,8,24.0,22,26,MEDIUM,0.0
1140,9222,4,20.0,22,28,MEDIUM,0.0
1140,9222,5,77.0,22,30,MEDIUM,0.0
1140,9222,9,23.0,23,29,MEDIUM,0.0
1140,9222,6,55.0,23,30,MEDIUM,3.0
1140,9222,6,10.0,23,30,MEDIUM,0.0
1140,9222,8,44.0,24,26,MEDIUM,3.0
1140,9222,8,31.0,24,27,MEDIUM,15.0
1140,9222,9,22.0,25,27,TEST_UNKNOWN,0.0
1140,9222,5,1.0,25,31,MEDIUM,6.0
1140,9222,8,2.0,25,31,MEDIUM,0.0
1140,9222,6,63.0,25,34,MEDIUM,3.0
1140,9222,9,34.0,25,35,MEDIUM,9.0
1140,9222,11,81.0,26,26,TEST_UNKNOWN,0.0
1140,9222,5,4.0,26,31,MEDIUM,0.0
1140,9222,12,81.0,27,27,TEST_UNKNOWN,11.0
1140,9222,9,44.0,27,27,MEDIUM,6.0
1140,9222,7,27.0,27,33,MEDIUM,0.0
1140,9222,9,24.0,27,33,MEDIUM,0.0
1140,9222,13,81.0,28,28,TEST_UNKNOWN,12.0
1140,9222,10,22.0,28,30,TEST_UNKNOWN,6.0
1140,9222,9,31.0,28,34,MEDIUM,0.0
1140,9222,10,44.0,28,43,MEDIUM,7.0
1140,9222,5,20.0,29,29,MEDIUM,7.0
1140,9222,14,81.0,29,33,MEDIUM,0.0
1140,9222,5,14.0,29,44,MEDIUM,5.0
1140,9222,6,20.0,30,30,MEDIUM,8.0
1140,9222,6,16.0,30,32,MEDIUM,0.0
1140,9222,10,23.0,30,36,MEDIUM,0.0
1140,9222,7,10.0,31,31,MEDIUM,8.0
1140,9222,6,77.0,31,31,MEDIUM,0.0
1140,9222,7,20.0,31,31,MEDIUM,9.0
1140,9222,11,22.0,31,33,MEDIUM,0.0
1140,9222,7,55.0,31,40,MEDIUM,0.0
1140,9222,6,1.0,32,36,MEDIUM,0.0
1140,9222,6,4.0,32,36,MEDIUM,0.0
1140,9222,9,2.0,32,38,MEDIUM,0.0
1140,9222,7,77.0,32,40,MEDIUM,0.0
1140,9222,8,10.0,32,43,MEDIUM,9.0
1140,9222,5,21.0,32,43,MEDIUM,0.0
1140,9222,8,20.0,32,43,MEDIUM,0.0
1140,9222,7,16.0,33,33,MEDIUM,0.0
1140,9222,10,24.0,34,34,MEDIUM,0.0
1140,9222,12,22.0,34,36,MEDIUM,0.0
1140,9222,15,81.0,34,38,MEDIUM,5.0
1140,9222,8,27.0,34,40,MEDIUM,0.0
1140,9222,8,16.0,34,41,MEDIUM,4.0
1140,9222,7,63.0,35,35,MEDIUM,0.0
1140,9222,10,31.0,35,39,MEDIUM,0.0
1140,9222,11,24.0,35,42,MEDIUM,4.0
1140,9222,8,63.0,36,39,TEST_UNKNOWN,0.0
1140,9222,10,34.0,36,41,MEDIUM,0.0
1140,9222,7,4.0,37,39,MEDIUM,0.0
1140,9222,7,1.0,37,43,MEDIUM,5.0
1140,9222,11,23.0,37,43,MEDIUM,0.0
1140,9222,13,22.0,37,47,MEDIUM,0.0
1140,9222,16,81.0,39,39,MEDIUM,10.0
1140,9222,10,2.0,39,45,MEDIUM,0.0
1140,9222,8,4.0,40,40,MEDIUM,6.0
1140,9222,17,81.0,40,44,MEDIUM,0.0
1140,9222,11,31.0,40,44,MEDIUM,0.0
1140,9222,9,63.0,40,49,TEST_UNKNOWN,0.0
1140,9222,8,77.0,41,41,MEDIUM,9.0
1140,9222,8,55.0,41,43,MEDIUM,0.0
1140,9222,9,27.0,41,52,MEDIUM,7.0
1140,9222,9,16.0,42,44,MEDIUM,0.0
1140,9222,9,77.0,42,49,MEDIUM,0.0
1140,9222,12,24.0,43,50,MEDIUM,0.0
1140,9222,8,1.0,44,47,MEDIUM,0.0
1140,9222,12,23.0,44,50,MEDIUM,0.0
1140,9222,9,55.0,44,50,MEDIUM,3.0
1140,9222,6,21.0,44,54,MEDIUM,0.0
1140,9222,9,10.0,44,55,MEDIUM,9.0
1140,9222,9,20.0,44,57,UNKNOWN,0.0
1140,9222,11,44.0,44,61,MEDIUM,6.0
1140,9222,18,81.0,45,45,HARD,15.0
1140,9222,12,31.0,45,45,MEDIUM,7.0
1140,9222,6,14.0,45,51,MEDIUM,0.0
1140,9222,10,16.0,45,53,MEDIUM,3.0
1140,9222,13,31.0,46,46,MEDIUM,5.0
1140,9222,11,2.0,46,52,MEDIUM,0.0
1140,9222,19,81.0,46,53,HARD,16.0
1140,9222,14,31.0,47,47,MEDIUM,8.0
1140,9222,15,31.0,48,48,MEDIUM,6.0
1140,9222,9,1.0,48,54,MEDIUM,4.0
1140,9222,16,31.0,49,49,MEDIUM,9.0
1140,9222,10,63.0,50,50,TEST_UNKNOWN,14.0
1140,9222,10,77.0,50,50,MEDIUM,8.0
1140,9222,17,31.0,50,50,MEDIUM,0.0
1140,9222,18,31.0,51,51,MEDIUM,10.0
1140,9222,11,63.0,51,52,MEDIUM,0.0
1140,9222,13,23.0,51,57,MEDIUM,0.0
1140,9222,10,55.0,51,61,MEDIUM,11.0
1140,9222,13,24.0,51,64,MEDIUM,0.0
1140,9222,11,77.0,51,71,MEDIUM,0.0
1140,9222,19,31.0,52,52,MEDIUM,8.0
1140,9222,7,14.0,52,56,MEDIUM,0.0
1140,9222,20,31.0,53,53,MEDIUM,11.0
1140,9222,12,63.0,53,55,MEDIUM,2.0
1140,9222,12,2.0,53,59,MEDIUM,0.0
1140,9222,11,16.0,54,57,MEDIUM,12.0
1140,9222,10,1.0,55,60,MEDIUM,0.0
1140,9222,7,21.0,55,65,TEST_UNKNOWN,0.0
1140,9222,10,10.0,56,61,MEDIUM,2.0
1140,9222,13,63.0,56,65,UNKNOWN,0.0
1140,9222,8,14.0,57,59,MEDIUM,5.0
1140,9222,14,23.0,58,60,UNKNOWN,0.0
1140,9222,12,16.0,58,64,MEDIUM,16.0
1140,9222,9,14.0,60,60,MEDIUM,0.0
1140,9222,13,2.0,60,66,MEDIUM,0.0
1140,9222,15,23.0,61,65,MEDIUM,0.0
1140,9222,11,1.0,61,69,MEDIUM,0.0
1140,9222,11,55.0,62,73,MEDIUM,10.0
1140,9222,12,44.0,62,83,HARD,0.0
1140,9222,14,24.0,65,65,MEDIUM,14.0
1140,9222,14,63.0,66,66,MEDIUM,0.0
1140,9222,15,24.0,66,66,MEDIUM,15.0
1140,9222,8,21.0,66,68,MEDIUM,11.0
1140,9222,16,23.0,66,72,MEDIUM,0.0
1140,9222,14,2.0,67,67,MEDIUM,14.0
1140,9222,16,24.0,67,68,MEDIUM,16.0
1140,9222,15,63.0,67,70,MEDIUM,14.0
1140,9222,15,2.0,68,68,MEDIUM,0.0
1140,9222,16,2.0,69,69,MEDIUM,0.0
1140,9222,9,21.0,69,71,MEDIUM,12.0
1140,9222,17,2.0,70,70,MEDIUM,0.0
1140,9222,12,1.0,70,72,MEDIUM,13.0
1140,9222,18,2.0,71,71,MEDIUM,0.0
1140,9222,19,2.0,72,72,MEDIUM,16.0
1140,9222,10,21.0,72,74,TEST_UNKNOWN,0.0
1140,9222,13,1.0,73,74,UNKNOWN,0.0
1140,9222,17,23.0,73,75,SOFT,10.0
1140,9222,20,2.0,73,75,MEDIUM,14.0
1140,9222,14,1.0,75,75,UNKNOWN,0.0
1140,9222,11,21.0,75,77,MEDIUM,0.0
1140,9222,15,1.0,76,77,MEDIUM,11.0
1140,9222,16,1.0,78,79,MEDIUM,15.0
1140,9222,12,21.0,78,81,MEDIUM,0.0
1140,9222,17,1.0,80,82,MEDIUM,17.0
1140,9222,13,21.0,82,82,TEST_UNKNOWN,0.0
1140,9222,18,1.0,83,85,MEDIUM,0.0
1140,9222,14,21.0,83,85,TEST_UNKNOWN,0.0
1140,9222,19,1.0,86,94,MEDIUM,3.0
1140,9222,20,1.0,95,97,MEDIUM,0.0
1140,9222,21,1.0,98,107,MEDIUM,3.0
1140,9222,22,1.0,108,110,MEDIUM,0.0
1140,9222,23,1.0,111,122,MEDIUM,3.0
1140,9222,24,1.0,123,125,MEDIUM,0.0
1140,9222,25,1.0,126,141,MEDIUM,3.0
1140,9222,26,1.0,142,144,MEDIUM,0.0
1140,9222,27,1.0,145,154,MEDIUM,3.0
1140,9222,28,1.0,155,155,MEDIUM,0.0
1140,9222,29,1.0,156,156,MEDIUM,13.0
1140,9222,30,1.0,157,157,MEDIUM,15.0
1140,9222,31,1.0,158,158,MEDIUM,13.0
1141,7765,1,2.0,1,1,HARD,0.0
1141,7765,1,20.0,1,1,SOFT,0.0
1141,7765,1,27.0,1,1,SOFT,0.0
1141,7765,1,23.0,1,1,MEDIUM,0.0
1141,7765,1,31.0,1,1,MEDIUM,0.0
1141,7765,1,18.0,1,2,MEDIUM,0.0
1141,7765,1,24.0,1,2,MEDIUM,0.0
1141,7765,1,77.0,1,2,MEDIUM,0.0
1141,7765,1,1.0,1,3,MEDIUM,0.0
1141,7765,1,11.0,1,3,MEDIUM,0.0
1141,7765,1,44.0,1,3,UNKNOWN,0.0
1141,7765,1,4.0,1,5,MEDIUM,0.0
1141,7765,1,16.0,1,5,MEDIUM,0.0
1141,7765,1,55.0,1,6,MEDIUM,0.0
1141,7765,1,14.0,1,7,MEDIUM,0.0
1141,7765,1,10.0,1,7,MEDIUM,0.0
1141,7765,1,21.0,1,7,MEDIUM,0.0
1141,7765,1,81.0,1,7,MEDIUM,0.0
1141,7765,1,63.0,1,9,MEDIUM,0.0
1141,7765,1,22.0,1,11,MEDIUM,0.0
1141,7765,2,23.0,2,6,MEDIUM,1.0
1141,7765,2,2.0,2,8,HARD,1.0
1141,7765,2,20.0,2,9,SOFT,1.0
1141,7765,2,31.0,2,10,MEDIUM,1.0
1141,7765,2,27.0,2,11,SOFT,1.0
1141,7765,2,77.0,3,9,MEDIUM,2.0
1141,7765,2,24.0,3,9,MEDIUM,2.0
1141,7765,2,18.0,3,10,MEDIUM,2.0
1141,7765,2,1.0,4,5,MEDIUM,3.0
1141,7765,2,11.0,4,6,MEDIUM,3.0
1141,7765,2,44.0,4,6,MEDIUM,3.0
1141,7765,2,16.0,6,8,MEDIUM,5.0
1141,7765,2,4.0,6,8,MEDIUM,0.0
1141,7765,3,1.0,6,8,SOFT,0.0
1141,7765,2,55.0,7,9,MEDIUM,6.0
1141,7765,3,44.0,7,9,MEDIUM,6.0
1141,7765,3,23.0,7,9,MEDIUM,6.0
1141,7765,3,11.0,7,9,SOFT,0.0
1141,7765,2,21.0,8,11,MEDIUM,7.0
1141,7765,2,81.0,8,12,SOFT,0.0
1141,7765,2,14.0,8,14,MEDIUM,7.0
1141,7765,2,10.0,8,14,MEDIUM,7.0
1141,7765,3,16.0,9,11,MEDIUM,0.0
1141,7765,3,4.0,9,12,SOFT,0.0
1141,7765,3,2.0,9,13,MEDIUM,0.0
1141,7765,4,1.0,9,21,SOFT,3.0
1141,7765,3,77.0,10,10,MEDIUM,9.0
1141,7765,3,24.0,10,10,MEDIUM,9.0
1141,7765,3,55.0,10,11,MEDIUM,0.0
1141,7765,2,63.0,10,12,MEDIUM,0.0
1141,7765,4,44.0,10,13,MEDIUM,0.0
1141,7765,4,23.0,10,15,MEDIUM,0.0
1141,7765,3,20.0,10,20,SOFT,0.0
1141,7765,4,11.0,10,21,SOFT,3.0
1141,7765,4,77.0,11,13,SOFT,0.0
1141,7765,4,24.0,11,13,SOFT,0.0
1141,7765,3,18.0,11,13,SOFT,0.0
1141,7765,3,31.0,11,20,MEDIUM,0.0
1141,7765,4,16.0,12,13,MEDIUM,0.0
1141,7765,3,21.0,12,17,SOFT,0.0
1141,7765,2,22.0,12,17,SOFT,0.0
1141,7765,4,55.0,12,21,MEDIUM,9.0
1141,7765,3,27.0,12,22,SOFT,0.0
1141,7765,3,63.0,13,20,MEDIUM,3.0
1141,7765,3,81.0,13,21,SOFT,5.0
1141,7765,4,4.0,13,21,SOFT,4.0
1141,7765,5,24.0,14,14,SOFT,3.0
1141,7765,5,77.0,14,16,SOFT,0.0
1141,7765,4,18.0,14,17,SOFT,3.0
1141,7765,5,16.0,14,17,MEDIUM,5.0
1141,7765,4,2.0,14,24,HARD,0.0
1141,7765,6,24.0,15,18,SOFT,4.0
1141,7765,3,14.0,15,19,SOFT,0.0
1141,7765,3,10.0,15,22,MEDIUM,0.0
1141,7765,6,77.0,17,20,SOFT,6.0
1141,7765,4,21.0,18,18,SOFT,0.0
1141,7765,3,22.0,18,20,MEDIUM,11.0
1141,7765,5,21.0,19,25,MEDIUM,11.0
1141,7765,4,14.0,20,22,SOFT,0.0
1141,7765,4,81.0,22,24,MEDIUM,7.0
1141,7766,1,11.0,1,3,MEDIUM,0.0
1141,7766,1,16.0,1,3,SOFT,0.0
1141,7766,1,55.0,1,3,SOFT,0.0
1141,7766,1,44.0,1,3,SOFT,0.0
1141,7766,1,2.0,1,5,SOFT,0.0
1141,7766,1,20.0,1,5,MEDIUM,0.0
1141,7766,1,23.0,1,5,SOFT,0.0
1141,7766,1,27.0,1,5,MEDIUM,0.0
1141,7766,1,1.0,1,6,MEDIUM,0.0
1141,7766,1,31.0,1,6,SOFT,0.0
1141,7766,1,81.0,1,6,MEDIUM,0.0
1141,7766,1,63.0,1,6,SOFT,0.0
1141,7766,1,4.0,1,7,MEDIUM,0.0
1141,7766,1,10.0,1,7,SOFT,0.0
1141,7766,1,14.0,1,7,MEDIUM,0.0
1141,7766,1,18.0,1,7,MEDIUM,0.0
1141,7766,1,24.0,1,7,MEDIUM,0.0
1141,7766,1,77.0,1,7,MEDIUM,0.0
1141,7766,1,21.0,1,8,MEDIUM,0.0
1141,7766,1,22.0,1,8,MEDIUM,0.0
1141,7766,2,55.0,4,6,SOFT,3.0
1141,7766,2,11.0,4,6,MEDIUM,3.0
1141,7766,2,16.0,4,6,SOFT,3.0
1141,7766,2,44.0,4,7,SOFT,3.0
1141,7766,2,23.0,6,8,SOFT,0.0
1141,7766,2,27.0,6,8,SOFT,0.0
1141,7766,2,2.0,6,10,SOFT,0.0
1141,7766,2,20.0,6,11,SOFT,0.0
1141,7766,3,55.0,7,9,SOFT,0.0
1141,7766,2,63.0,7,9,SOFT,0.0
1141,7766,3,11.0,7,9,SOFT,0.0
1141,7766,3,16.0,7,9,SOFT,0.0
1141,7766,2,1.0,7,9,SOFT,0.0
1141,7766,2,81.0,7,11,SOFT,0.0
1141,7766,2,31.0,7,12,SOFT,0.0
1141,7766,2,77.0,8,8,SOFT,7.0
1141,7766,2,24.0,8,8,MEDIUM,7.0
1141,7766,2,4.0,8,10,SOFT,0.0
1141,7766,3,44.0,8,10,SOFT,0.0
1141,7766,2,14.0,8,11,SOFT,0.0
1141,7766,2,10.0,8,11,SOFT,0.0
1141,7766,2,18.0,8,13,SOFT,0.0
1141,7766,3,77.0,9,11,SOFT,0.0
1141,7766,3,24.0,9,11,SOFT,0.0
1141,7766,3,23.0,9,13,SOFT,5.0
1141,7766,2,22.0,9,14,SOFT,0.0
1141,7766,2,21.0,9,14,SOFT,0.0
1141,7766,3,27.0,9,15,SOFT,3.0
1141,7766,4,16.0,10,16,SOFT,6.0
1141,7766,4,55.0,10,17,SOFT,0.0
1141,7766,3,63.0,10,20,SOFT,3.0
1141,7766,3,1.0,10,24,SOFT,0.0
1141,7766,4,11.0,10,26,SOFT,3.0
1141,7766,3,2.0,11,15,UNKNOWN,0.0
1141,7766,3,4.0,11,22,SOFT,3.0
1141,7766,4,44.0,11,23,SOFT,3.0
1141,7766,3,14.0,12,12,MEDIUM,7.0
1141,7766,4,77.0,12,14,SOFT,3.0
1141,7766,4,24.0,12,14,SOFT,3.0
1141,7766,3,20.0,12,18,MEDIUM,5.0
1141,7766,3,10.0,12,24,SOFT,4.0
1141,7766,3,81.0,12,27,SOFT,5.0
1141,7766,3,31.0,13,25,SOFT,6.0
1141,7766,4,14.0,13,25,SOFT,4.0
1141,7766,3,18.0,14,15,SOFT,6.0
1141,7766,4,23.0,14,28,HARD,0.0
1141,7766,5,24.0,15,16,SOFT,6.0
1141,7766,5,77.0,15,17,MEDIUM,8.0
1141,7766,3,21.0,15,25,SOFT,6.0
1141,7766,3,22.0,15,27,SOFT,0.0
1141,7766,4,27.0,16,25,MEDIUM,5.0
1141,7766,4,18.0,16,28,MEDIUM,7.0
1141,7766,4,2.0,16,29,SOFT,5.0
1141,7766,5,16.0,17,26,SOFT,3.0
1141,7766,6,24.0,17,27,MEDIUM,8.0
1141,7766,5,55.0,18,28,SOFT,3.0
1141,7766,6,77.0,18,28,SOFT,6.0
1141,7766,4,63.0,21,25,SOFT,6.0
1141,7766,4,4.0,23,27,MEDIUM,7.0
1141,7766,5,44.0,24,27,SOFT,7.0
1141,7766,4,21.0,26,28,SOFT,7.0
1141,7767,1,2.0,1,3,SOFT,5.0
1141,7767,1,11.0,1,3,HARD,0.0
1141,7767,1,16.0,1,3,SOFT,0.0
1141,7767,1,21.0,1,3,SOFT,0.0
1141,7767,1,24.0,1,3,SOFT,0.0
1141,7767,1,44.0,1,3,SOFT,0.0
1141,7767,1,63.0,1,3,SOFT,0.0
1141,7767,1,23.0,1,3,SOFT,3.0
1141,7767,1,77.0,1,3,SOFT,0.0
1141,7767,1,14.0,1,4,SOFT,0.0
1141,7767,1,55.0,1,4,SOFT,0.0
1141,7767,1,20.0,1,5,MEDIUM,0.0
1141,7767,1,27.0,1,5,MEDIUM,0.0
1141,7767,1,10.0,1,6,SOFT,0.0
1141,7767,1,18.0,1,6,SOFT,0.0
1141,7767,1,22.0,1,6,SOFT,0.0
1141,7767,1,31.0,1,6,SOFT,0.0
1141,7767,1,81.0,1,6,SOFT,0.0
1141,7767,1,1.0,1,7,HARD,0.0
1141,7767,1,4.0,1,7,SOFT,0.0
1141,7767,2,16.0,4,6,SOFT,3.0
1141,7767,2,44.0,4,6,SOFT,3.0
1141,7767,2,63.0,4,6,SOFT,3.0
1141,7767,2,24.0,4,6,SOFT,3.0
1141,7767,2,77.0,4,6,SOFT,3.0
1141,7767,2,23.0,4,6,SOFT,6.0
1141,7767,2,2.0,4,6,SOFT,8.0
1141,7767,2,11.0,4,6,HARD,3.0
1141,7767,2,21.0,4,9,SOFT,0.0
1141,7767,2,14.0,5,5,SOFT,0.0
1141,7767,2,55.0,5,7,SOFT,4.0
1141,7767,3,14.0,6,10,SOFT,0.0
1141,7767,2,20.0,6,14,MEDIUM,5.0
1141,7767,2,27.0,6,15,MEDIUM,5.0
1141,7767,2,18.0,7,7,SOFT,6.0
1141,7767,2,31.0,7,7,SOFT,0.0
1141,7767,2,22.0,7,7,SOFT,0.0
1141,7767,2,10.0,7,7,SOFT,6.0
1141,7767,3,16.0,7,9,SOFT,6.0
1141,7767,3,24.0,7,9,SOFT,0.0
1141,7767,3,2.0,7,9,SOFT,0.0
1141,7767,2,81.0,7,9,SOFT,0.0
1141,7767,3,11.0,7,9,SOFT,0.0
1141,7767,3,77.0,7,10,SOFT,0.0
1141,7767,3,44.0,7,11,SOFT,6.0
1141,7767,3,63.0,7,12,SOFT,4.0
1141,7767,3,23.0,7,12,SOFT,0.0
1141,7767,3,55.0,8,9,SOFT,7.0
1141,7767,2,4.0,8,10,SOFT,7.0
1141,7767,2,1.0,8,10,SOFT,0.0
1141,7767,3,18.0,8,13,SOFT,0.0
1141,7767,3,10.0,8,13,SOFT,0.0
1141,7767,3,22.0,8,15,SOFT,0.0
1141,7767,3,31.0,8,16,SOFT,0.0
1141,7767,3,21.0,10,10,SOFT,0.0
1141,7767,4,24.0,10,10,SOFT,3.0
1141,7767,4,2.0,10,12,SOFT,3.0
1141,7767,3,81.0,10,12,SOFT,3.0
1141,7767,4,11.0,10,12,SOFT,3.0
1141,7767,4,55.0,10,16,SOFT,9.0
1141,7767,4,16.0,10,16,SOFT,9.0
1141,7767,4,77.0,11,11,SOFT,4.0
1141,7767,3,4.0,11,13,SOFT,0.0
1141,7767,4,14.0,11,13,SOFT,5.0
1141,7767,3,1.0,11,13,SOFT,3.0
1141,7767,5,24.0,11,13,SOFT,4.0
1141,7767,4,21.0,11,18,SOFT,0.0
1141,7767,4,44.0,12,14,SOFT,0.0
1141,7767,5,77.0,12,14,SOFT,5.0
1141,7767,4,63.0,13,15,SOFT,7.0
1141,7767,4,23.0,13,15,SOFT,9.0
1141,7767,5,2.0,13,15,UNKNOWN,0.0
1141,7767,4,18.0,14,16,SOFT,6.0
1141,7767,4,4.0,14,16,SOFT,3.0
1141,7767,5,44.0,15,17,SOFT,3.0
1141,7767,3,20.0,15,21,SOFT,0.0
1141,7767,5,63.0,16,17,SOFT,0.0
1141,7767,3,27.0,16,20,SOFT,0.0
1141,7767,5,55.0,17,21,SOFT,0.0
1141,7767,5,16.0,17,21,SOFT,0.0
1141,7767,4,27.0,21,23,SOFT,5.0
1141,7768,1,1.0,1,1,SOFT,0.0
1141,7768,1,4.0,1,1,SOFT,0.0
1141,7768,1,11.0,1,1,SOFT,0.0
1141,7768,1,81.0,1,1,SOFT,0.0
1141,7768,1,27.0,1,2,SOFT,0.0
1141,7768,1,31.0,1,3,SOFT,0.0
1141,7768,1,10.0,1,3,SOFT,0.0
1141,7768,1,2.0,1,3,SOFT,0.0
1141,7768,1,22.0,1,3,SOFT,0.0
1141,7768,1,21.0,1,3,SOFT,0.0
1141,7768,1,55.0,1,3,MEDIUM,0.0
1141,7768,1,23.0,1,3,SOFT,0.0
1141,7768,1,63.0,1,3,SOFT,0.0
1141,7768,1,14.0,1,3,SOFT,0.0
1141,7768,1,24.0,1,3,SOFT,0.0
1141,7768,1,77.0,1,3,SOFT,0.0
1141,7768,1,44.0,1,3,SOFT,0.0
1141,7768,1,16.0,1,3,MEDIUM,0.0
1141,7768,1,18.0,1,3,SOFT,0.0
1141,7768,1,20.0,1,3,SOFT,0.0
1141,7768,2,1.0,2,4,SOFT,1.0
1141,7768,2,81.0,2,4,SOFT,1.0
1141,7768,2,11.0,2,4,SOFT,1.0
1141,7768,2,4.0,2,4,SOFT,1.0
1141,7768,2,27.0,3,5,SOFT,2.0
1141,7768,2,22.0,4,6,SOFT,0.0
1141,7768,2,21.0,4,6,SOFT,0.0
1141,7768,2,16.0,4,6,SOFT,0.0
1141,7768,2,55.0,4,6,SOFT,0.0
1141,7768,2,23.0,4,6,SOFT,0.0
1141,7768,2,20.0,4,6,SOFT,0.0
1141,7768,2,24.0,4,6,SOFT,0.0
1141,7768,2,77.0,4,6,SOFT,0.0
1141,7768,2,18.0,4,6,SOFT,0.0
1141,7768,2,10.0,4,6,SOFT,0.0
1141,7768,2,31.0,4,6,SOFT,0.0
1141,7768,2,14.0,4,6,SOFT,3.0
1141,7768,2,63.0,4,6,SOFT,3.0
1141,7768,2,44.0,4,6,SOFT,3.0
1141,7768,2,2.0,4,6,SOFT,0.0
1141,7768,3,1.0,5,6,SOFT,0.0
1141,7768,3,11.0,5,6,SOFT,0.0
